,commentnum,rate,movie,comment,nicknum,nick,date
7163,12472301,10,공각기동대 : 고스트 인 더 쉘,"단독주연을 해도될만큼 정말 스칼렛요한슨의 매력에 푹빠질수있으며 배경,액션 모두 신경써만든 비쥬얼이 괜찮은 영화네요.나름 내용도 있고 재미는 있네요!! ",13371826,yuuk****,17.03.31
7164,12446800,10,히든 피겨스,"실화라 더 감동적이고 흑인3인방 배우들 너무 연기잘하시고 조연인 케빈코스터너의 카리스마,리더십은 정말 본받을만하네요.인종차별의 별천지인 나사에서의 일상과 천재흑인전산원의 역경과 고난을 지루하지않게 몰입할수있어 정말 좋아요.다만개봉관작은게 너무속상함 ",13371826,yuuk****,17.03.24
7165,12440158,1,비정규직 특수요원,올해 최악의 영화.특히막판 개 ㅅ ㄲ 흉내 정말 역겹다.강예원왜그러니??정말 유치찬란해서 기차차네요.한국영화의 바닥을 보이는 역대최악의 졸작! ,13371826,yuuk****,17.03.21
7166,12324406,8,마이펫 오지,너무너무재미있어서 또보고 싶어요 꼭 보고 싶네요 ,13371826,yuuk****,17.02.18
7167,12137829,10,사랑하기 때문에,아주만족할만한 영화는 아니지만 그런데로 우끼고 감동적이고 마지막엔 판도라의 억지눈물이 아닌 감성에 의한 나도모르게 눈물이 고이게하는 신기한능력을가진영화네요.유재하의 사랑하기때문에 노래와 배경이 너무도 잘맞아 펑펑울엇네요.진정한 감수성이 있는 참잘된 ,13371826,yuuk****,17.01.06
7168,12079823,10,씽,정말 근래최고라는 주토피아는 생각도 안난다 일루미네이션 이 이정도로 애니메이션을 잘만들지 웃기고 스릴있고 액션은 덤이며 감동적이기까지한 유쾌한 가족영화!!우리말녹음도괜찬코(노랜영어로나옴)메이져애니답게 스케일도갑이네요!!절대후회하지않을올겨울최고의애니!! ,13371826,yuuk****,16.12.24
7169,12049392,10,판도라,정말리얼하게 현실감있게 만든 블럭버스터급 대작이네요. 세트도 어찌나 실감나던지 타워에 이은 또하나의 한국형재난영화의 획을 그은 작품이네요!! 다만 억지신파부분이 조금 지루할정도로 너무길게나오네요!!이것만 빼곤 스케일이 정도 어마어마할 정도로 실감나네요 ,13371826,yuuk****,16.12.16
7170,11851531,10,디시에르토,"지루한 초반을 넘기면 긴장감최고의 스릴러를 맞봄,개 ㅅㄲ 뒈질때정말 통쾌함,이유도 없고 댓가도없고 무조건 죽이는 인간백정의 몰인정한 저격과 총질에 치가떨릴정도.저예산영화치곤 스릴이장난아님,영화적배경은 정말 멋짐 ",13371826,yuuk****,16.10.08
7171,11741315,10,거울나라의 앨리스,전작보다 지루하지않고 볼거리가 많아 재밌네요.월래속편이 더재미있는 경우가 드믄데요...후회하지않을 선택입니다!! ,13371826,yuuk****,16.09.13
7172,11724815,10,밀정, 올해 한국영화중 쵝오중에 쵝오!! 총격씬도 괜찮았고 살얼음을 걷는 긴장감이 140분 내내 심장쫄깃했네요!!1000만돌파도 바라볼수있겠네요.전작인 암살은 생각도안남.송강호 역시 대배우답게 카리스마와  명연기가 돋보였고 올해 부산행에 이어대박날기운 ,13371826,yuuk****,16.09.09
7173,11491246,10,인천상륙작전,"정말 부산행 만큼 재미있는 의외의 복병이네요. 액션도 긴장감도 최고인 눈을 뗄수없는 빠른전개와 스케일 리암리슨님도 상영내내나오는 특혜까지!! 관객이 먼저알아본 최고의 전쟁스펙타클대작!! 이정재님 정말 생애 최고의 연기셧고 박철민 ,김병욱,이범수님도 굿 ",13371826,yuuk****,16.07.28
7174,11385882,10,도리를 찾아서,"전작을 능가하는 속편이라고 해도 과언이 아닐정도로  빠른전개와 유머가 곳곳이 포진되어 지루한 1편보다는 훨씬 재미있네요.주토피아도 후반지루하지만 는 초반약간의 지루함빼곤 이후부터는 볼거리가많아 만족하네요.데스티니,행크,베일리가나와더잼남 ",13371826,yuuk****,16.07.10
7175,11261749,10,워크래프트: 전쟁의 서막,정말 블럭버스터답게 스케일이 엄청나네요. 반지의 제왕처럼 늘어지지도 않고 빠른전개와 볼거리..시리즈 계속롱런하길바랍니다.게임안한저두 잼나는데 유저들은 얼마나 열광하까??화려한 CG와 거대한스케일다시한번압도합니다.오크들도반제 보다 덜혐오스러워요 ,13371826,yuuk****,16.06.09
7176,11134675,10,곡성(哭聲),"곡성(哭聲)151분 내내 몰입감 긴장감 쵝오 근데 ㅜ결말이 애매해 검색해보니이해가가네요!!정말 공포괴기물이라고 해도 과언이아닐정도로 무시무시한왠만한 청불영화저리가는 오금저리니 무서운거 싫러하는분 고려해보세요!!시빌워,슈퍼맨대배트맨 보다 시간가는줄모르고본최초영화 ",13371826,yuuk****,16.05.13
7177,10928431,10,좋아해줘,김주혁이 살린영화 바로!! ,13371826,yuuk****,16.03.03
7178,10895513,10,순정,"동주의 박정민님 여기서도 개알웃음을 주네요. 어릴적 이 옛추억의 팝송으로 나오다 마지막엔 너무 슬프네요. 어린연기자 ,성인연기자 모두 연기들 잘하네요. 잠재되엇던 옛추억이 새록새록 복고음악도너무좋앗어요!!단지 다른영화에 밀리는것이너무안타깝네요 ",13371826,yuuk****,16.02.25
7179,10867232,10,데드풀,두말이필요없는 강렬한액션 그리고 색드립은 덤이네요.후반부악당과 대결시 나오는 시카고의 유알어 임프레이션이란 노래나올때 정말 감격했습니다.시카고팬으로써!다시금 예전노래를 듣게되어 너무너무 기쁘네요!!슬로우와 거치고통쾌한액션 격이다른 히어로맞네요! ,13371826,yuuk****,16.02.19
7180,10791944,10,쿵푸팬더3,정말 이정도로 재미있을줄이야!! 후반 신이되어 둥둥이가 되는 모습은 온몸에 전율이 올정도 악당 카이도 나름 매력있는 캐릭터!!오랫만에 홍콩정통액션을 보는듯한 몰입감 최고의 애니라 절대강추 합니다!!시리즈여 영원하리~~ ,13371826,yuuk****,16.01.30
7181,10715266,10,히말라야,정말 감동이 물밀듯 몰려와 많이 울엇네요!! ,13371826,yuuk****,16.01.10
7182,10508807,10,007 스펙터,"호불호가 갈리니 꼭 직접 확인하세요.전 개인적으로 여느 시리즈 못지않게 볼거리,음향,스케일 다 만족했고 2시간반이 전혀 지루하지않았네요. 오히려 전작 스카이폴보다 더 재밌었음. 역시기본이상하는 충실한 시리즈액션대작임! 특유의 긴장감 ",13371826,yuuk****,15.11.13
7183,10470857,10,특종: 량첸살인기,성난변호사>> 특종:량첸살인기>>더폰>>탐정:더비기닝 처음부터 끝까지 긴장을 놀수없는 영화로 유머와 스릴러가 공존하는 탄탄한 시나리오와 심쿵하는 심장쫄깃한 경험이네요.시종일관 조마조마하는 묘한매력의 영화 ,13371826,yuuk****,15.10.30
7184,10440761,9,더 비지트,리그레션의 말장난보다는 괜찮은듯!! 다만 아이들을 대상으로 똥칠하고 위협적인 추태를 보이는 노친네들 정말 역겹네요!! 충분히 있을법한 이야기!!왜냐그여?미쿡은 땅이워낙넓어서요 ,13371826,yuuk****,15.10.17
7185,10328333,10,함정,"마동석의 신들린연기, 흔히 있을법한 이야기로 살벌한 살육이 예상되는 올해 쵝오의 기대작으로 너무너무 보고싶어요!! ",13371826,yuuk****,15.09.13
7186,10323443,10,히트맨: 에이전트 47,현란한 액션은 나름 볼만하네요.팝콘 무비로는 쵝오 ,13371826,yuuk****,15.09.12
7187,10302048,5,갤로우즈,정말 돈안들이고 날로 먹으려는 의도!! 중반부 깜놀장면 빼곤 정말 화질도 구리고 15세관람가 여서 그런가 강도가 조금약함.중반까지 지루지루 ,13371826,yuuk****,15.09.04
7188,10142605,10,암살,진짜 심장쫄깃한 발각될까봐 조마조마한 긴장감 쵝오의 걸작. 막판 조진웅의 무차별기관총난사에서 일본군 총맞을땐 속이 쉬원하게 뚫리는듯!! 다시금 그때에 숭고한 독립운동가들의 희생을 생각하게하는 애국심을 불러일으키게하는 영화네요! 끝날때까지 끝난게 아니다 ,13371826,yuuk****,15.07.25
7189,10117678,10,쓰리 썸머 나잇,기대이상의 웃긴영화.특히 임원희 텔레마케팅연기 정말 웃지않고는 못뵈기고 중간중간 정말 폭소를 자아내는 성인판 스물이라고 해도 과언이 아닌 득템한 기분.신나게 웃고싶은분 강추!! ,13371826,yuuk****,15.07.18
7190,10081059,4,라자루스 ,정말 답없다 답!! 이걸영화라고 ,13371826,yuuk****,15.07.08
7191,9998570,7,쥬라기 월드,1편의 오마주 맞네요. 창작이 부족해보이며 1편의 장면을 고스란히 답습 결말까지 비슷하네요. 1편을 안본사람이면 모를까 본사람이라면 매치되는장면이 많아 식상할것 같네요.암튼 요즘세대들에겐 신선함으로다가오겠어요. ,13371826,yuuk****,15.06.14
7192,9939787,10,악의 연대기,"손현주님 당신을 진정한 연기자로 임명합니다!! 황정민,최민수와 함께!! 정말 겁먹은 표정,숨소리,내면연기 어디 라무랄대없는 최고의 연기가 이제 영화계까지 평정하네요!!역시연기내공은 타의 추종을 불허합니다.너무너무 재밌게본 이영화 나중ㅇ 또한번보려구여! ",13371826,yuuk****,15.05.23
7193,9939774,10,간신,정말민망할정도로 역대 한국영화사상 가장야하고 잔인하며 후반부는 노골적행위가 낯뜨겁지만 주지훈의 명연기와 조연들의 호연이 볼만한 본격성인사극이네요 후궁:제왕의첩은 명함도 못내밀노출이 두고두고 회자될듯.간간히  치모가 보이는등 전라가보여 화들짝놀랏음 ,13371826,yuuk****,15.05.23
7194,9923332,10,매드맥스: 분노의 도로,"절대4DX3D로 보세요!! 빅히어로이후 최고의 진동!! 2시간내내 잠시도 가만히 안있네요 레퍼런스급 4DX효과로 3D는 덤이네요!영화자체도 긴장,액션,볼거리의 연속이고 과거 매드맥스 시리즈에 비해 연출도 훨씬 세련됨.아직못보신분4DX3D로 추천합니다! ",13371826,yuuk****,15.05.16
7195,9764068,10,그레이의 50가지 그림자,"배우들연기도 너무 좋았고 여성감독이라고는 믿기지 힘들정도로 스토리,촬영굿입니다. 아직도 이나라엔 유교사상이나 섹스를 음지의것이라고생각하는탓에 선입견이 많다는것에 씁쓸합니다. 가학도 그들만의 성향인것을.. ",13371826,yuuk****,15.03.07
7196,9764064,6,버드맨,촬영은 잘했는데 아카데미랑 우리랑은 확실히 안맞네요 돈주고봤으면 아까웠을수도.. 시간정말 남아도는분들만 보시것!! ,13371826,yuuk****,15.03.07
7197,9732376,5,스폰지밥3D,아이들에겐 호재지만 어른들에겐 너무정신없어 보는내내 곤욕!! ,13371826,yuuk****,15.02.23
7198,9708222,10,킹스맨 : 시크릿 에이전트,고전팝송의 향수와 어벤져스풍의 웅장한 음향효과 그리고 속이후련한 액션이 간만에 제가원하던 영화네요!! 발렌타인직속의 무시무시한 풋건과 무차별폭력이 청소년관람불가지만 성인들에겐 간만에 심장쫄깃한 짜릿함을 느낀 수작입니다!! ,13371826,yuuk****,15.02.18
7199,9691866,6,조선명탐정 : 사라진 놉의 딸,이연희 이쁘다는것 빼곤 그닥?? 정말돈쓸때없거나 시간남아도는분만보세요!.전편보다못하고 뒤에가선 지루지루.그나마 최무성우리들이 영화를 살렷네요.이거보느니 쎄시봉을보지?? 사극이젠 볼게못되네요. ,13371826,yuuk****,15.02.13
7200,9683239,10,쎄시봉,"최고다! 국제시장에  연이은 수작! 정우,강하늘,진구 , 그리고 한효주 연기 너무너무 잘하네요. 두시간이 전혀지루하지않는 영화! 절대놓치면 후뢰! ",13371826,yuuk****,15.02.09
7201,9631237,10,빅 히어로,"겨울왕국이후에 최고의 애니메이션!!박스오피스1위할이유가 있더라구여!1 탄탄한스토리와 놀라운 스케일,트랜스포머와어벤져스를 합쳐놓은듯함!!귀요미베이맥스정말대단한 단순캐릭터인데도 생명력이 느껴짐!! 서서히 천만도 바라봐도될 디즈니 연타 초;고걸작애니메이션! ",13371826,yuuk****,15.01.24
7202,9557331,10,테이큰 3,"미녀배우 팜케 얀센을 더이상 이영화에서 보지못하는 아쉬움을 뒤로하고 쌀아잇네!!쌀아잇어!! 정말멋진 추격씬,속이후련한 액션 ,포레스트훼테거의 내면연기,만족할만한액션.단지악당이 전작에비해 비실비실,4탄,5탄도 기다려줘요!!리암이슨 이번에도 죽도록고생함 ",13371826,yuuk****,15.01.03
7203,9487113,10,국제시장,1000만 관객예약영화 .영화 끝날때까지 연실 뜨거운 눈시울을 적셧던 한국인을 위한 한국인의 영화!! 이번작품에도 해운대에 이어 여지없이 윤제균 감독님의 역량이 유감없이발휘.감동을 떠나 저도모르게뜨거운눈물을 쫙쫙뺀 신기한영화.너무잘만들엇네요.급엔딩빼고 ,13371826,yuuk****,14.12.18
7204,9426314,10,퓨리,라이언일병 구하기 이후 쵝오의 전쟁영화.긴박함 음향과 전혀새로운 스토리가 시간가는줄 모름.인터스텔라와 헝거게임의 지루함을 커버해주는 힘을 느낄수있는 명작임엔 틀림이없을만큼 강렬한 여운이남는 걸작영화네요.나름액션씬과 볼거리가많은 영화였어요.절대강추!! ,13371826,yuuk****,14.11.27
7205,9375952,10,패션왕,"주원,김성오,신준호의 연기가 일품!! 나름볼만하고 몇몇장면은우꼈음.왕따에대해 주는교훈이 있는 영화, 아주쓔렉영화는 아니니 평점에 연연하지말고 소신껏 보세요.전 재밌엇음 안봣으면 후회할뽄 ",13371826,yuuk****,14.11.12
7206,9238995,10,툼스톤,"역시 기대를 저버리지 않는 리암리슨. 추격액션스릴러답게 짜임새있는 구성 .흥미진진한 스토리,그리고 상황에맞는 음향효과까지. 마지막 방심의 죄값은 톡톡히 치루네요.죽일수 있을때 죽이라는게 진리인듯.암튼 긴장감있게 잘본 액션스릴러라 조영전 못보신분 보셈 ",13371826,yuuk****,14.09.24
7207,9186704,1,두근두근 내 인생,추석대목노리고 숟가락엊은 개이득영화.티비드라마를 왠개봉..자는분이 80% 해운대의 이민기살신성인이 훨 감동적.이런영화때문에 한국영화를 1000년 후퇴하게만드는 쓰렉영화.정말한심한관객우롱에 뭐냐구??이게 내돈..내돈 ..돌리도..스크린을 찢어버리고싶다 ,13371826,yuuk****,14.09.08
7208,8978885,10,드래곤 길들이기 2,아직 관람하시지 않은분 왠만하면 절대절대4DX로 관람하시길!! 2시간여 롤러코스터를 타는듯한 신기한 느낌이 들려 역대 쵝오의 4DX영화로 기록될듯 싶네요 얼굴양옆으로 나오는 바람역대최다!! 거기다 완벽한 3D효과는 덤이네요 전편과달리지루하지않고재밌음 ,13371826,yuuk****,14.07.29
7209,8874267,5,말레피센트,기가차다 기가차다 정말 역겨운 영화 ,13371826,yuuk****,14.07.01
7210,8860810,10,트랜스포머: 사라진 시대,이영화 왜케어그르일베들이 들끌나요??잼없음 어케 75%예매율이나오나요?제대로좀평가하셈알바들설치지말공.3D로 봤는데 효과짱 절대강추 이전시리즈를 뒤없을 새로운강자 락다운과 더욱강화된스케일과볼거리가 지루할틈을안주네요.역시 마이클베이감독의 천재성에 탐복 ,13371826,yuuk****,14.06.27
7211,8796999,10,끝까지 간다,조진웅 당신을진정한 영화인으로인정합니다!! 분노의 윤리학에 이어 또다시 코믹대마왕의 애칭을 이번에도 여지없이 발휘하네요.정말 배꼽이 달아날정도로 웃기고 식은땀이나도록 긴장되는건 뭥미? 조진웅의 또한번의 재발견!! 앞으로도 좋은 연기부탁드려요.절대강추 ,13371826,yuuk****,14.06.05
7212,8744055,10,트랜센던스,조금 난해하고 이해하기 쉬운 내용은 아니지만 인간의 성향과 고귀한 희생정신이 감동적이었습니다. ,13371826,yuuk****,14.05.18
7213,8611116,10,캡틴 아메리카: 윈터 솔져,이게과연 재밌을까 긴가민가 했었는데 웬걸~~ 어벤져스는 기억도안날만큼 탄탄한 구성과 화려한 볼거리 그리고 무차별 총격전은 덤이네요.대박재밌네요.윈터솔져 뒤로갈수록 강렬한액션에눈을떼기가 힘들정도 마블팬이면 반드시 봐줘야할 액션의 최고봉.어벤져스보다 훨남 ,13371826,yuuk****,14.03.27
